ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher,Image-URL-S,Image-URL-M,Image-URL-L
0440215137,Too Close for Comfort: A Novel,Ellen Feldman,1995,Dell Publishing Company,http://images.amazon.com/images/P/0440215137.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440215137.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440215137.01.LZZZZZZZ.jpg
0525456465,Just Kids: Visiting a Class for Children With Special Needs,Ellen B. Senisi,1998,Dutton Children's Books,http://images.amazon.com/images/P/0525456465.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0525456465.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0525456465.01.LZZZZZZZ.jpg
0385155174,The Cat IQ Test (A Dolphin book),E.M. Bard,1980,Bantam Dell Pub Group,http://images.amazon.com/images/P/0385155174.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385155174.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385155174.01.LZZZZZZZ.jpg
006101317X,Blind Judgment : A Gideon Page Novel (Gideon Page Novel),Grif Stockley,1999,HarperTorch,http://images.amazon.com/images/P/006101317X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/006101317X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/006101317X.01.LZZZZZZZ.jpg
0140100032,Ian Shoales' Perfect World,Merle Kessler,1988,Penguin USA,http://images.amazon.com/images/P/0140100032.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140100032.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140100032.01.LZZZZZZZ.jpg
0871291940,Winnie-The-Pooh - Straight Version,Kristen Sergel,1992,Dramatic Pub.,http://images.amazon.com/images/P/0871291940.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0871291940.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0871291940.01.LZZZZZZZ.jpg
0471902071,The Medical Effects of Nuclear War (A Wiley Medical Publication),British Medical Association,1983,John Wiley and Sons Ltd,http://images.amazon.com/images/P/0471902071.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0471902071.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0471902071.01.LZZZZZZZ.jpg
0205270115,Content Reading and Literacy: Succeeding in Today's Diverse Classrooms,Donna E. Alvermann,1997,Prentice Hall,http://images.amazon.com/images/P/0205270115.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0205270115.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0205270115.01.LZZZZZZZ.jpg
0590693301,Franklin's Halloween (Franklin),Paulette Bourgeois,1996,Scholastic,http://images.amazon.com/images/P/0590693301.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0590693301.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0590693301.01.LZZZZZZZ.jpg
0439416590,Where Are You Going? to See My Friend!,Eric Carle,2003,Orchard,http://images.amazon.com/images/P/0439416590.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0439416590.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0439416590.01.LZZZZZZZ.jpg
0671872486,LUCID DREAMER,Malcolm Godwin,1994,Simon &amp; Schuster,http://images.amazon.com/images/P/0671872486.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671872486.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671872486.01.LZZZZZZZ.jpg
0434192031,The listeners: A novel,Monica Dickens,1970,Heinemann,http://images.amazon.com/images/P/0434192031.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0434192031.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0434192031.01.LZZZZZZZ.jpg
0345298926,Murder Mystery,Gene Thompson,1981,Ballantine Books,http://images.amazon.com/images/P/0345298926.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345298926.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345298926.01.LZZZZZZZ.jpg
0061070068,Little House on the Prairie,Laura Ingalls Wilder,1953,HarperCollins Publishers,http://images.amazon.com/images/P/0061070068.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0061070068.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0061070068.01.LZZZZZZZ.jpg
076450097X,Microsoft Office 97 for Windows (Dummies 101 Series),Peter Weverka,1997,"Hungry Minds, Inc",http://images.amazon.com/images/P/076450097X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/076450097X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/076450097X.01.LZZZZZZZ.jpg
0590411977,Seven Little Rabbits,John Becker,1987,Scholastic,http://images.amazon.com/images/P/0590411977.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0590411977.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0590411977.01.LZZZZZZZ.jpg
0752858815,The Visitor,Anita Burgh,2004,Orion,http://images.amazon.com/images/P/0752858815.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0752858815.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0752858815.01.LZZZZZZZ.jpg
0312285027,The Boric Acid Murder : A Gloria Lamerino Mystery (Gloria Lamerino Mysteries (Hardcover)),Camille Minichino,2002,St. Martin's Minotaur,http://images.amazon.com/images/P/0312285027.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312285027.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312285027.01.LZZZZZZZ.jpg
0312204280,Never Be Lied To Again : How to Get the Truth In 5 Minutes Or Less In Any Conversation Or Situation,David J. Lieberman,1999,St. Martin's Griffin,http://images.amazon.com/images/P/0312204280.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312204280.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312204280.01.LZZZZZZZ.jpg
1570543208,Drawing for the Artistically Undiscovered,Quentin Blake,1999,Klutz Press,http://images.amazon.com/images/P/1570543208.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1570543208.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1570543208.01.LZZZZZZZ.jpg
0891918329,Secret of the Silver Candlestick (Time Twist Adventure),Margaret Wallworth,1984,Cook Communications Ministries intl,http://images.amazon.com/images/P/0891918329.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0891918329.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0891918329.01.LZZZZZZZ.jpg
0802140416,The Adventures of Lucky Pierre: Directors' Cut (A Black cat book),Robert Coover,2004,Grove Press,http://images.amazon.com/images/P/0802140416.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0802140416.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0802140416.01.LZZZZZZZ.jpg
0744569796,To Summon a Spirit,Enid Richemont,2000,Walker Books,http://images.amazon.com/images/P/0744569796.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0744569796.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0744569796.01.LZZZZZZZ.jpg
1566862922,Totally Unauthorized Guide to Magic the Gathering Card Game,Ronald Wartow,1996,Macmillan Computer Pub,http://images.amazon.com/images/P/1566862922.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1566862922.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1566862922.01.LZZZZZZZ.jpg
0451182014,Special Relationship,Robyn Sisman,1996,Onyx Books,http://images.amazon.com/images/P/0451182014.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451182014.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451182014.01.LZZZZZZZ.jpg
0915677431,Sweet Salt: Navajo Folklore and Mythology,Raymond Friday Locke,1990,Roundtable Publishing,http://images.amazon.com/images/P/0915677431.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0915677431.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0915677431.01.LZZZZZZZ.jpg
0805042687,"Someone Special, Just Like You (An Owlet Book)",Tricia Brown,1995,Henry Holt &amp; Company,http://images.amazon.com/images/P/0805042687.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0805042687.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0805042687.01.LZZZZZZZ.jpg
0743207467,Mister Candid,Jules Hardy,2003,Simon &amp; Schuster (Trade Division),http://images.amazon.com/images/P/0743207467.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743207467.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743207467.01.LZZZZZZZ.jpg
0373245335,The Trouble With Josh,Marilyn Pappano,2003,Harlequin,http://images.amazon.com/images/P/0373245335.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373245335.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373245335.01.LZZZZZZZ.jpg
0671730622,"SABOTAGE AT SPORTS CITY (HARDY BOYS 115) : SABOTAGE AT SPORTS CITY (Hardy Boys, 115)",Franklin W. Dixon,1992,Aladdin,http://images.amazon.com/images/P/0671730622.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671730622.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671730622.01.LZZZZZZZ.jpg
0553250973,Lord Valentines Castle,Robert Silverberg,1984,Bantam Books,http://images.amazon.com/images/P/0553250973.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553250973.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553250973.01.LZZZZZZZ.jpg
0694056081,Endless Steppe: Growing Up in Siberia,Esther Hautzig,1987,HarperCollins Publishers,http://images.amazon.com/images/P/0694056081.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0694056081.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0694056081.01.LZZZZZZZ.jpg
0713910283,The glittering prizes,Frederic Raphael,1976,A. Lane,http://images.amazon.com/images/P/0713910283.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0713910283.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0713910283.01.LZZZZZZZ.jpg
0757300146,"Chicken Soup for the Volunteer's Soul: Stories to Celebrate the Spirit of Courage, Caring and Community",Jack Canfield,2002,Health Communications,http://images.amazon.com/images/P/0757300146.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0757300146.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0757300146.01.LZZZZZZZ.jpg
031213052X,Dolly Is Dead,J. S. Borthwick,1995,St Martins Pr,http://images.amazon.com/images/P/031213052X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/031213052X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/031213052X.01.LZZZZZZZ.jpg
0553258109,Bad for Business,REX STOUT,1995,Crimeline,http://images.amazon.com/images/P/0553258109.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553258109.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553258109.01.LZZZZZZZ.jpg
0449220354,Final Approach,John J. Nance,1994,Fawcett Books,http://images.amazon.com/images/P/0449220354.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449220354.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449220354.01.LZZZZZZZ.jpg
044050788X,Talking Dirt: America's Speed Cleaning Expert Answers the 157 Most Asked Cleaning Questions,Jeff Campbell,1997,Delta Trade Paperbacks,http://images.amazon.com/images/P/044050788X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/044050788X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/044050788X.01.LZZZZZZZ.jpg
0373190654,"Family In The Making (Silhouette Romance, No 1065)",Dani Criss,1995,Silhouette,http://images.amazon.com/images/P/0373190654.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373190654.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373190654.01.LZZZZZZZ.jpg
1418420751,Gordian Weave,Frank Prete,2004,Authorhouse,http://images.amazon.com/images/P/1418420751.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1418420751.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1418420751.01.LZZZZZZZ.jpg
0921627998,Social Work Practice in Health Care Settings,M.J. Holosko,1992,Canadian Scholars Pr,http://images.amazon.com/images/P/0921627998.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0921627998.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0921627998.01.LZZZZZZZ.jpg
157748147X,Danger in the Harbor (The American Adventure #6),Joann A. Grote,1998,Barbour Bargain Books,http://images.amazon.com/images/P/157748147X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/157748147X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/157748147X.01.LZZZZZZZ.jpg
0818907738,Guide to Contentment,Fulton J. Sheen,1996,Alba House,http://images.amazon.com/images/P/0818907738.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0818907738.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0818907738.01.LZZZZZZZ.jpg
0064405990,"Cody (The Wolfbay Wings , No 3)",Bruce Brooks,1997,HarperTrophy,http://images.amazon.com/images/P/0064405990.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0064405990.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0064405990.01.LZZZZZZZ.jpg
0553153617,Roald Dahl's Revolting Rhymes,Roald Dahl,1988,Skylark Books,http://images.amazon.com/images/P/0553153617.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553153617.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553153617.01.LZZZZZZZ.jpg
0877457913,Like Thunder: Poets Respond to Violence in America,Virgil Suarez,2002,University of Iowa Press,http://images.amazon.com/images/P/0877457913.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0877457913.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0877457913.01.LZZZZZZZ.jpg
0436204959,Blott on the Landscape,Tom Sharpe,1999,Secker &amp; Warburg,http://images.amazon.com/images/P/0436204959.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0436204959.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0436204959.01.LZZZZZZZ.jpg
0446340391,Ascent Into Hell,Andrew M Greeley,1985,Warner Books,http://images.amazon.com/images/P/0446340391.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446340391.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446340391.01.LZZZZZZZ.jpg
185458023X,Work Your Way Around the World (Work Your Way Around the World),Susan Griffith,1991,Peterson's,http://images.amazon.com/images/P/185458023X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/185458023X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/185458023X.01.LZZZZZZZ.jpg
0553585894,The Seducer (Get Connected Romances),MADELINE HUNTER,2003,Bantam,http://images.amazon.com/images/P/0553585894.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553585894.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553585894.01.LZZZZZZZ.jpg
0916773426,"Baking Soda: Over 500 Fabulous, Fun and Frugal Uses You'Ve Probably Never Thought of",Vicki Lansky,1995,Book Peddlers,http://images.amazon.com/images/P/0916773426.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0916773426.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0916773426.01.LZZZZZZZ.jpg
0441052851,Bed Rest,Rita Kashner,1982,Ace Books,http://images.amazon.com/images/P/0441052851.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0441052851.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0441052851.01.LZZZZZZZ.jpg
0062734601,"Twins! : Expert Advice from two practicing physicians on pregnancy, birth and the first y",Connie Agnew,1997,HarperResource,http://images.amazon.com/images/P/0062734601.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0062734601.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0062734601.01.LZZZZZZZ.jpg
0155076434,Classics of Modern Fiction Eight Short,Irving Howe,0,"Harcourt, Brace World",http://images.amazon.com/images/P/0155076434.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0155076434.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0155076434.01.LZZZZZZZ.jpg
1577488172,How Do I Face Life's Uncertainty: Finding Hope in a Confusing World (Bible Answer Library),Norman Warren,2000,Barbour Publishing,http://images.amazon.com/images/P/1577488172.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1577488172.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1577488172.01.LZZZZZZZ.jpg
0751525332,Cruel Habitations,Kate Charles,2001,Warner Books,http://images.amazon.com/images/P/0751525332.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0751525332.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0751525332.01.LZZZZZZZ.jpg
0821711288,Love's Fiery Jewel,Elaine Barbieri,1982,Kensington Pub Corp (Mm),http://images.amazon.com/images/P/0821711288.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0821711288.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0821711288.01.LZZZZZZZ.jpg
0811831671,Emily's Black Mail: Fold and Mail Stationery (Emily the Strange),DC Comics,2001,Chronicle Books,http://images.amazon.com/images/P/0811831671.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0811831671.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0811831671.01.LZZZZZZZ.jpg
0671735926,FEET WET: REFLECTIONS OF A CARRIER PILOT : FEET WET: REFLECTIONS OF A CARRIER PILOT,Paul T. Gillcrist,1991,Pocket,http://images.amazon.com/images/P/0671735926.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671735926.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671735926.01.LZZZZZZZ.jpg
0373174047,A Miracle for Christmas (Harlequin Romance),Grace Green,1998,Harlequin Books,http://images.amazon.com/images/P/0373174047.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373174047.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373174047.01.LZZZZZZZ.jpg
0192833766,Complete Shorter Fiction (Oxford World's Classics),Oscar Wilde,1998,Oxford University Press,http://images.amazon.com/images/P/0192833766.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0192833766.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0192833766.01.LZZZZZZZ.jpg
0853453365,China's socialist revolution,John Collier,1974,Monthly Review Press,http://images.amazon.com/images/P/0853453365.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0853453365.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0853453365.01.LZZZZZZZ.jpg
0712615113,Clandara,Evelyn Anthony,1987,Arrow (A Division of Random House Group),http://images.amazon.com/images/P/0712615113.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0712615113.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0712615113.01.LZZZZZZZ.jpg
1850157669,The Crazy World of Cats (Crazy World Series),Bill Stott,1997,Exley Giftbooks,http://images.amazon.com/images/P/1850157669.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1850157669.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1850157669.01.LZZZZZZZ.jpg
0871312646,Actress: Postcards from the Road,Elizabeth Ashley,1978,Natl Book Network,http://images.amazon.com/images/P/0871312646.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0871312646.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0871312646.01.LZZZZZZZ.jpg
0877851476,Angels in Action: What Swedenborg Saw and Heard,Robert H. Kirven,1994,Chrysalis Books,http://images.amazon.com/images/P/0877851476.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0877851476.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0877851476.01.LZZZZZZZ.jpg
0812571193,Dreamchild,Hilary Hemingway,1999,Tor Books (Mm),http://images.amazon.com/images/P/0812571193.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0812571193.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0812571193.01.LZZZZZZZ.jpg
0879759356,"The Corruption of Reality: A Unified Theory of Religion, Hypnosis, and Psychopathology",John F. Schumaker,1995,Prometheus Books,http://images.amazon.com/images/P/0879759356.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0879759356.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0879759356.01.LZZZZZZZ.jpg
0374164584,God's Dust: A Modern Asian Journey,Ian Buruma,1989,Farrar Straus &amp; Giroux,http://images.amazon.com/images/P/0374164584.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0374164584.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0374164584.01.LZZZZZZZ.jpg
0449221733,Miss Davenport's Christmas (Regency Romance),Marion Chesney,1993,Fawcett Books,http://images.amazon.com/images/P/0449221733.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449221733.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449221733.01.LZZZZZZZ.jpg
0140513760,The Penguin Dictionary of Economics (Penguin Reference Books),Graham Bannock,1999,Penguin Books,http://images.amazon.com/images/P/0140513760.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140513760.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140513760.01.LZZZZZZZ.jpg
0688179061,The Silicon Boys : And Their Valley of Dreams,David A. Kaplan,2000,Perennial,http://images.amazon.com/images/P/0688179061.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0688179061.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0688179061.01.LZZZZZZZ.jpg
0449239438,Black Amber,Phyllis A. Whitney,1981,Fawcett Books,http://images.amazon.com/images/P/0449239438.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449239438.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449239438.01.LZZZZZZZ.jpg
0140195998,Zen and the Art of Making a Living: A Practical Guide to Creative Career Design (Arkana S.),Laurence G. Boldt,1999,Penguin Books,http://images.amazon.com/images/P/0140195998.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140195998.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140195998.01.LZZZZZZZ.jpg
1842322737,No Highway,Nevil Shute,2000,House of Stratus,http://images.amazon.com/images/P/1842322737.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1842322737.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1842322737.01.LZZZZZZZ.jpg
2013219466,Les Derniers Jours de Pompei,E. Bulwer Lytton,2002,Hachette jeunesse,http://images.amazon.com/images/P/2013219466.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2013219466.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2013219466.01.LZZZZZZZ.jpg
0837898587,Thank You for Being You,Kim Anderson,1995,Peggy Pinson,http://images.amazon.com/images/P/0837898587.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0837898587.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0837898587.01.LZZZZZZZ.jpg
0394885201,Are We Almost There?: Featuring Jim Henson's Sesame Street Muppets (Sesame Street),Dan Elliott,1988,Happy House,http://images.amazon.com/images/P/0394885201.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0394885201.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0394885201.01.LZZZZZZZ.jpg
0451456963,Beyond the Gates,Catherine Wells,1999,Roc,http://images.amazon.com/images/P/0451456963.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451456963.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451456963.01.LZZZZZZZ.jpg
0426203763,Nightshade (The New Doctor Who Adventures),Mark Gatiss,1992,Carol Publishing Corporation,http://images.amazon.com/images/P/0426203763.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0426203763.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0426203763.01.LZZZZZZZ.jpg
0553583077,To Kiss a Spy (Get Connected Romances),JANE FEATHER,2003,Bantam,http://images.amazon.com/images/P/0553583077.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553583077.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553583077.01.LZZZZZZZ.jpg
888274194X,Silenzo E Onore,Danielle Steel,2002,Distribooks,http://images.amazon.com/images/P/888274194X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/888274194X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/888274194X.01.LZZZZZZZ.jpg
037359688X,Dangerous Liaisons,McKenna,1999,Harlequin Mills &amp; Boon Ltd,http://images.amazon.com/images/P/037359688X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/037359688X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/037359688X.01.LZZZZZZZ.jpg
0446349038,The Magic Cup,Andrew M. Greeley,1984,Warner Books,http://images.amazon.com/images/P/0446349038.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446349038.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446349038.01.LZZZZZZZ.jpg
0446359092,Beggar's Choice,Patricia Wentworth,1990,Warner Books,http://images.amazon.com/images/P/0446359092.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446359092.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446359092.01.LZZZZZZZ.jpg
1593080050,FRANKENSTEIN (B&amp;N Classics Mass Market),Mary Wollstonecraft Shelley,2003,Barnes &amp; Noble,http://images.amazon.com/images/P/1593080050.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1593080050.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1593080050.01.LZZZZZZZ.jpg
0380759047,The Two-Ton Secret,Gail Jarrow,1989,Harpercollins Juvenile Books,http://images.amazon.com/images/P/0380759047.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380759047.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380759047.01.LZZZZZZZ.jpg
0140281576,The Face on the Wall: A Homer Kelly Mystery (Homer Kelly Mystery Series),Jane Langton,1999,Penguin Books,http://images.amazon.com/images/P/0140281576.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140281576.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140281576.01.LZZZZZZZ.jpg
0786888741,Lucky Man : A Memoir,Michael J. Fox,2003,Hyperion,http://images.amazon.com/images/P/0786888741.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0786888741.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0786888741.01.LZZZZZZZ.jpg
0515111597,Nightworld,F. Paul Wilson,1993,Jove Books,http://images.amazon.com/images/P/0515111597.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0515111597.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0515111597.01.LZZZZZZZ.jpg
2226034420,Les voyages et aventures extraordinaires du frÃ?Â¨re Angelo,Guy Hocquenghem,1988,Albin Michel,http://images.amazon.com/images/P/2226034420.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2226034420.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2226034420.01.LZZZZZZZ.jpg
0373273029,Shooting Star,Kathleen Creighton,2003,Silhouette,http://images.amazon.com/images/P/0373273029.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373273029.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373273029.01.LZZZZZZZ.jpg
0060269340,It's Not Fair (Ursula Nordstrom Book: Charlotte Zolot),Charlotte Zolotow,1988,Harpercollins Juvenile Books,http://images.amazon.com/images/P/0060269340.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060269340.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060269340.01.LZZZZZZZ.jpg
